latitude;longitude;nome;municipio;UF;pop_max
-22,78;-43,31;DUQUE DE CAXIAS - RJ;DUQUE DE CAXIAS;RJ;6 596
-20,2;-41,79;DURANDE - MG;DURANDE;MG;4 987
-22,42;-50,2;ECHAPORA - SP;ECHAPORA;SP;1 461
-18,37;-40,83;ECOPORANGA - ES;ECOPORANGA;ES;17 188
-17,42;-49,66;EDEALINA - GO;EDEALINA;GO;9 161
-17,33;-49,93;EDEIA - GO;EDEIA;GO;5 578
-6,66;-69,87;EIRUNEPE - AM;EIRUNEPE;AM;8 096
-23,78;-54,28;ELDORADO - MS;ELDORADO;MS;1 829
-24,52;-48,1;ELDORADO - SP;ELDORADO;SP;243 367
-30,08;-51,61;ELDORADO DO SUL - RS;ELDORADO DO SUL;RS;6 327
-6,1;-49,35;ELDORADO DOS CARAJAS - PA;ELDORADO DOS CARAJAS;PA;4 470
-6,2;-42,14;ELESBAO VELOSO - PI;ELESBAO VELOSO;PI;3 637
-23,04;-47,37;ELIAS FAUSTO - SP;ELIAS FAUSTO;SP;1 888
-8,09;-43,66;ELISEU MARTINS - PI;ELISEU MARTINS;PI;7 044
-21,16;-49,11;ELISIARIO - SP;ELISIARIO;SP;5 697
-12,94;-39,52;ELISIO MEDRADO - BA;ELISIO MEDRADO;BA;6 956
-21,61;-45,56;ELOI MENDES - MG;ELOI MENDES;MG;45 474
-7,1;-37,71;EMAS - PB;EMAS;PB;12 328
-20,98;-48,83;EMBAUBA - SP;EMBAUBA;SP;10 980
-23,64;-46,85;EMBU - SP;EMBU;SP;3 327
-23,83;-46,81;EMBU-GUACU - SP;EMBU-GUACU;SP;4 248
-21,83;-51,48;EMILIANOPOLIS - SP;EMILIANOPOLIS;SP;9 471
-29,23;-51,87;ENCANTADO - RS;ENCANTADO;RS;10 223
-6,11;-38,3;ENCANTO - RN;ENCANTO;RN;808 161
-15,53;-40,9;ENCRUZILHADA - BA;ENCRUZILHADA;BA;7 817
-30,54;-52,52;ENCRUZILHADA DO SUL - RS;ENCRUZILHADA DO SUL;RS;6 205
-25,94;-53,16;ENEAS MARQUES - PR;ENEAS MARQUES;PR;21 992
-23,79;-52,26;ENGENHEIRO BELTRAO - PR;ENGENHEIRO BELTRAO;PR;4 001
-19,21;-42,04;ENGENHEIRO CALDAS - MG;ENGENHEIRO CALDAS;MG;11 747
-22,48;-47,21;ENGENHEIRO COELHO - SP;ENGENHEIRO COELHO;SP;33 170
-17,28;-43,95;ENGENHEIRO NAVARRO - MG;ENGENHEIRO NAVARRO;MG;13 069
-22,55;-43,67;ENGENHEIRO PAULO DE FRONTIN - RJ;ENGENHEIRO PAULO DE FRONTIN;RJ;11 386
-27,7;-52,91;ENGENHO VELHO - RS;ENGENHO VELHO;RS;39 559
-19,62;-42,23;ENTRE FOLHAS - MG;ENTRE FOLHAS;MG;28 192
-11,94;-38,08;ENTRE RIOS - BA;ENTRE RIOS;BA;13 607
-26,72;-52,56;ENTRE RIOS - SC;ENTRE RIOS;SC;17 699
-20,67;-44,06;ENTRE RIOS DE MINAS - MG;ENTRE RIOS DE MINAS;MG;4 377
-24,7;-54,23;ENTRE RIOS DO OESTE - PR;ENTRE RIOS DO OESTE;PR;3 138
-27,52;-52,73;ENTRE RIOS DO SUL - RS;ENTRE RIOS DO SUL;RS;7 808
-28,36;-54,26;ENTRE-IJUIS - RS;ENTRE-IJUIS;RS;26 336
-7,43;-70,02;ENVIRA - AM;ENVIRA;AM;3 011
-11,02;-68,74;EPITACIOLANDIA - AC;EPITACIOLANDIA;AC;2 323
-6,94;-36,71;EQUADOR - RN;EQUADOR;RN;250 691
-27,85;-52,3;EREBANGO - RS;EREBANGO;RS;66 970
-27,63;-52,27;ERECHIM - RS;ERECHIM;RS;3 014
-6,03;-38,34;ERERE - CE;ERERE;CE;22 962
-13,41;-42,14;ERICO CARDOSO - BA;ERICO CARDOSO;BA;6 016
-28,98;-49,64;ERMO - SC;ERMO;SC;19 107
-28,49;-52,57;ERNESTINA - RS;ERNESTINA;RS;23 819
-27,39;-52,57;ERVAL GRANDE - RS;ERVAL GRANDE;RS;5 999
-27,54;-53,5;ERVAL SECO - RS;ERVAL SECO;RS;12 454
-27,27;-51,44;ERVAL VELHO - SC;ERVAL VELHO;SC;13 622
-20,84;-42,65;ERVALIA - MG;ERVALIA;MG;19 566
-8,35;-35,22;ESCADA - PE;ESCADA;PE;6 354
-28,05;-51,19;ESMERALDA - RS;ESMERALDA;RS;12 242
-19,76;-44,31;ESMERALDAS - MG;ESMERALDAS;MG;1 296
-20,65;-41,9;ESPERA FELIZ - MG;ESPERA FELIZ;MG;5 179
-7,02;-35,86;ESPERANCA - PB;ESPERANCA;PB;38 098
-27,35;-53,99;ESPERANCA DO SUL - RS;ESPERANCA DO SUL;RS;3 402
-23,72;-53,81;ESPERANCA NOVA - PR;ESPERANCA NOVA;PR;14 746
-3,9;-42,23;ESPERANTINA - PI;ESPERANTINA;PI;4 575
-5,34;-48,51;ESPERANTINA - TO;ESPERANTINA;TO;2 685
-4,88;-44,68;ESPERANTINOPOLIS - MA;ESPERANTINOPOLIS;MA;9 158
-25,42;-52,83;ESPIGAO ALTO DO IGUACU - PR;ESPIGAO ALTO DO IGUACU;PR;17 186
-11,52;-61,01;ESPIGAO D'OESTE - RO;ESPIGAO D'OESTE;RO;18 757
-14,92;-42,81;ESPINOSA - MG;ESPINOSA;MG;5 360
-6,33;-35,3;ESPIRITO SANTO - RN;ESPIRITO SANTO;RN;3 054
-22,04;-45,95;ESPIRITO SANTO DO DOURADO - MG;ESPIRITO SANTO DO DOURADO;MG;105 705
-22,19;-46,74;ESPIRITO SANTO DO PINHAL - SP;ESPIRITO SANTO DO PINHAL;SP;6 474
-22,69;-49,43;ESPIRITO SANTO DO TURVO - SP;ESPIRITO SANTO DO TURVO;SP;10 604
-11,79;-37,94;ESPLANADA - BA;ESPLANADA;BA;2 269
-28,72;-52,85;ESPUMOSO - RS;ESPUMOSO;RS;3 034
-27,91;-52,26;ESTACAO - RS;ESTACAO;RS;4 930
-11,26;-37,43;ESTANCIA - SE;ESTANCIA;SE;6 787
-29,64;-51,17;ESTANCIA VELHA - RS;ESTANCIA VELHA;RS;4 885
-29,86;-51,17;ESTEIO - RS;ESTEIO;RS;20 255
-22,46;-46,01;ESTIVA - MG;ESTIVA;MG;59 891
-22,27;-46,94;ESTIVA GERBI - SP;ESTIVA GERBI;SP;3 195
-6,56;-47,45;ESTREITO - MA;ESTREITO;MA;85 598
-29,5;-51,96;ESTRELA - RS;ESTRELA;RS;24 102
-21,74;-42,46;ESTRELA DALVA - MG;ESTRELA DALVA;MG;31 231
-9,39;-36,76;ESTRELA DE ALAGOAS - AL;ESTRELA DE ALAGOAS;AL;3 226
-19,52;-45,78;ESTRELA DO INDAIA - MG;ESTRELA DO INDAIA;MG;1 849
-13,86;-49,07;ESTRELA DO NORTE - GO;ESTRELA DO NORTE;GO;40 970
-22,48;-51,66;ESTRELA DO NORTE - SP;ESTRELA DO NORTE;SP;7 530
-18,74;-47,69;ESTRELA DO SUL - MG;ESTRELA DO SUL;MG;18 311
-20,28;-50,4;ESTRELA D'OESTE - SP;ESTRELA D'OESTE;SP;4 797
-29,17;-53,15;ESTRELA VELHA - RS;ESTRELA VELHA;RS;29 414
-10,5;-39,01;EUCLIDES DA CUNHA - BA;EUCLIDES DA CUNHA;BA;30 443
-22,56;-52,59;EUCLIDES DA CUNHA PAULISTA - SP;EUCLIDES DA CUNHA PAULISTA;SP;10 620
-28,52;-54,14;EUGENIO DE CASTRO - RS;EUGENIO DE CASTRO;RS;6 611
-21,09;-42,18;EUGENOPOLIS - MG;EUGENOPOLIS;MG;39 816
-16,37;-39,58;EUNAPOLIS - BA;EUNAPOLIS;BA;4 157
-3,89;-38,45;EUSEBIO - CE;EUSEBIO;CE;32 554
-21,55;-43,51;EWBANK DA CAMARA - MG;EWBANK DA CAMARA;MG;15 173
-22,85;-46,31;EXTREMA - MG;EXTREMA;MG;5 582
-5,7;-35,3;EXTREMOZ - RN;EXTREMOZ;RN;65 078
-7,51;-39,72;EXU - PE;EXU;PE;47 924
-7,35;-35,77;FAGUNDES - PB;FAGUNDES;PB;76 137
-28,88;-51,69;FAGUNDES VARELA - RS;FAGUNDES VARELA;RS;11 502
-15,44;-50,36;FAINA - GO;FAINA;GO;11 295
-21,4;-45,82;FAMA - MG;FAMA;MG;33 294
-20,8;-42,03;FARIA LEMOS - MG;FARIA LEMOS;MG;32 183
-6,93;-39,56;FARIAS BRITO - CE;FARIAS BRITO;CE;2 186
-2,17;-56,74;FARO - PA;FARO;PA;15 429
-24,1;-52,62;FAROL - PR;FAROL;PR;2 772
-29,22;-51,34;FARROUPILHA - RS;FARROUPILHA;RS;3 205
-23,38;-49,51;FARTURA - SP;FARTURA;SP;2 703
-9,48;-42,79;FARTURA DO PIAUI - PI;FARTURA DO PIAUI;PI;6 840
-10,6;-38,21;FATIMA - BA;FATIMA;BA;9 417
-10,76;-48,9;FATIMA - TO;FATIMA;TO;3 070
-22,37;-54,51;FATIMA DO SUL - MS;FATIMA DO SUL;MS;61 456
-24;-51,32;FAXINAL - PR;FAXINAL;PR;7 924
-29,57;-53,44;FAXINAL DO SOTURNO - RS;FAXINAL DO SOTURNO;RS;2 633
-26,85;-52,26;FAXINAL DOS GUEDES - SC;FAXINAL DOS GUEDES;SC;10 801
-27,42;-52,67;FAXINALZINHO - RS;FAXINALZINHO;RS;113 710
-16,18;-50,78;FAZENDA NOVA - GO;FAZENDA NOVA;GO;74 170
-25,65;-49,3;FAZENDA RIO GRANDE - PR;FAZENDA RIO GRANDE;PR;3 875
-29,58;-51,82;FAZENDA VILANOVA - RS;FAZENDA VILANOVA;RS;53 482
-8,16;-70,35;FEIJO - AC;FEIJO;AC;61 635
-14,2;-44,28;FEIRA DA MATA - BA;FEIRA DA MATA;BA;31 843
-12,26;-38,96;FEIRA DE SANTANA - BA;FEIRA DE SANTANA;BA;11 049
-9,9;-36,67;FEIRA GRANDE - AL;FEIRA GRANDE;AL;2 566
-7,95;-35,38;FEIRA NOVA - PE;FEIRA NOVA;PE;7 070
-10,26;-37,31;FEIRA NOVA - SE;FEIRA NOVA;SE;2 578
-6,96;-46,68;FEIRA NOVA DO MARANHAO - MA;FEIRA NOVA DO MARANHAO;MA;3 188
-18,07;-43,24;FELICIO DOS SANTOS - MG;FELICIO DOS SANTOS;MG;18 217
-5,6;-37,68;FELIPE GUERRA - RN;FELIPE GUERRA;RN;8 728
-16,63;-40,76;FELISBURGO - MG;FELISBURGO;MG;3 039
-18,75;-44,89;FELIXLANDIA - MG;FELIXLANDIA;MG;70 286
-29,45;-51,3;FELIZ - RS;FELIZ;RS;16 641
-10,29;-36,3;FELIZ DESERTO - AL;FELIZ DESERTO;AL;5 284
-12,38;-54,92;FELIZ NATAL - MT;FELIZ NATAL;MT;17 895
-23,91;-51,97;FENIX - PR;FENIX;PR;3 467
-25,41;-50,54;FERNANDES PINHEIRO - PR;FERNANDES PINHEIRO;PR;20 609
-19,15;-42,08;FERNANDES TOURINHO - MG;FERNANDES TOURINHO;MG;16 389
-3,84;-32,41;FERNANDO DE NORONHA - PE;FERNANDO DE NORONHA;PE;6 702
-6,15;-44,89;FERNANDO FALCAO - MA;FERNANDO FALCAO;MA;11 192
-5,69;-36,53;FERNANDO PEDROZA - RN;FERNANDO PEDROZA;RN;2 520
-21,26;-48,68;FERNANDO PRESTES - SP;FERNANDO PRESTES;SP;5 877
-20,28;-50,24;FERNANDOPOLIS - SP;FERNANDOPOLIS;SP;148 873
-22,35;-49,52;FERNAO - SP;FERNAO;SP;4 291
-23,54;-46,36;FERRAZ DE VASCONCELOS - SP;FERRAZ DE VASCONCELOS;SP;35 426
0,85;-51,18;FERREIRA GOMES - AP;FERREIRA GOMES;AP;5 631
-7,44;-35,24;FERREIROS - PE;FERREIROS;PE;616 272
-19,23;-43,02;FERROS - MG;FERROS;MG;22 712
-20,72;-42,27;FERVEDOURO - MG;FERVEDOURO;MG;21 427
-23,84;-50,4;FIGUEIRA - PR;FIGUEIRA;PR;5 975
-12,13;-49,17;FIGUEIROPOLIS - TO;FIGUEIROPOLIS;TO;8 048
-15,44;-58,74;FIGUEIROPOLIS D'OESTE - MT;FIGUEIROPOLIS D'OESTE;MT;5 133
-10,74;-40,13;FILADELFIA - BA;FILADELFIA;BA;5 944
-7,33;-47,49;FILADELFIA - TO;FILADELFIA;TO;6 489
-14,98;-39,92;FIRMINO ALVES - BA;FIRMINO ALVES;BA;13 978
-16,58;-50,3;FIRMINOPOLIS - GO;FIRMINOPOLIS;GO;13 764
-9,27;-35,71;FLEXEIRAS - AL;FLEXEIRAS;AL;3 963
-26,26;-53,3;FLOR DA SERRA DO SUL - PR;FLOR DA SERRA DO SUL;PR;10 521
-26,77;-53,34;FLOR DO SERTAO - SC;FLOR DO SERTAO;SC;4 492
-21,67;-51,38;FLORA RICA - SP;FLORA RICA;SP;6 255
-23,31;-52,3;FLORAI - PR;FLORAI;PR;2 789
-6,12;-36,81;FLORANIA - RN;FLORANIA;RN;3 167
-20,67;-50,14;FLOREAL - SP;FLOREAL;SP;10 873
-7,86;-37,97;FLORES - PE;FLORES;PE;2 938
-29,02;-51,18;FLORES DA CUNHA - RS;FLORES DA CUNHA;RS;5 942
-14,44;-47,05;FLORES DE GOIAS - GO;FLORES DE GOIAS;GO;71 186
-7,79;-42,92;FLORES DO PIAUI - PI;FLORES DO PIAUI;PI;1 656
-8,6;-38,56;FLORESTA - PE;FLORESTA;PE;179 198
-23,59;-52,08;FLORESTA - PR;FLORESTA;PR;6 666
-14,86;-39,66;FLORESTA AZUL - BA;FLORESTA AZUL;BA;15 026
-7,55;-49,71;FLORESTA DO ARAGUAIA - PA;FLORESTA DO ARAGUAIA;PA;9 590
-7,46;-41,79;FLORESTA DO PIAUI - PI;FLORESTA DO PIAUI;PI;10 445
-19,88;-44,43;FLORESTAL - MG;FLORESTAL;MG;8 062
-22,86;-51,38;FLORESTOPOLIS - PR;FLORESTOPOLIS;PR;3 539
-6,76;-43,02;FLORIANO - PI;FLORIANO;PI;5 211
-27,86;-52,08;FLORIANO PEIXOTO - RS;FLORIANO PEIXOTO;RS;3 187
-27,59;-48,54;FLORIANOPOLIS - SC;FLORIANOPOLIS;SC;17 897
-23,08;-51,95;FLORIDA - PR;FLORIDA;PR;7 712
-21,61;-51,17;FLORIDA PAULISTA - SP;FLORIDA PAULISTA;SP;4 873
-22,9;-50,73;FLORINIA - SP;FLORINIA;SP;10 419
-2,51;-66,09;FONTE BOA - AM;FONTE BOA;AM;9 618
-28,98;-52,34;FONTOURA XAVIER - RS;FONTOURA XAVIER;RS;4 364
-20,46;-45,42;FORMIGA - MG;FORMIGA;MG;1 783
-30;-53,49;FORMIGUEIRO - RS;FORMIGUEIRO;RS;1 487
-15,53;-47,33;FORMOSA - GO;FORMOSA;GO;4 792
-6,43;-46,19;FORMOSA DA SERRA NEGRA - MA;FORMOSA DA SERRA NEGRA;MA;10 196
-24,29;-53,31;FORMOSA DO OESTE - PR;FORMOSA DO OESTE;PR;2 733
-11,04;-45,19;FORMOSA DO RIO PRETO - BA;FORMOSA DO RIO PRETO;BA;20 347
-26,64;-52,79;FORMOSA DO SUL - SC;FORMOSA DO SUL;SC;30 892
-13,65;-48,88;FORMOSO - GO;FORMOSO;GO;13 744
-14,94;-46,23;FORMOSO - MG;FORMOSO;MG;4 414
-11,79;-49,52;FORMOSO DO ARAGUAIA - TO;FORMOSO DO ARAGUAIA;TO;30 137
-3,79;-40,26;FORQUILHA - CE;FORQUILHA;CE;10 458
-28,74;-49,47;FORQUILHINHA - SC;FORQUILHINHA;SC;11 059
-3,71;-38,54;FORTALEZA - CE;FORTALEZA;CE;17 898
-20,84;-46,71;FORTALEZA DE MINAS - MG;FORTALEZA DE MINAS;MG;2 333
-9,05;-48,51;FORTALEZA DO TABOCAO - TO;FORTALEZA DO TABOCAO;TO;8 045
-6,96;-46,17;FORTALEZA DOS NOGUEIRAS - MA;FORTALEZA DOS NOGUEIRAS;MA;11 446
-28,79;-53,22;FORTALEZA DOS VALOS - RS;FORTALEZA DOS VALOS;RS;62 036
-4,45;-37,79;FORTIM - CE;FORTIM;CE;1 668
-5,73;-44,15;FORTUNA - MA;FORTUNA;MA;537 211
-19,56;-44,44;FORTUNA DE MINAS - MG;FORTUNA DE MINAS;MG;2 652
-25,54;-54,58;FOZ DO IGUACU - PR;FOZ DO IGUACU;PR;12 958
-25,64;-52,1;FOZ DO JORDAO - PR;FOZ DO JORDAO;PR;3 851
-27,02;-50,92;FRAIBURGO - SC;FRAIBURGO;SC;25 871
-20,53;-47,4;FRANCA - SP;FRANCA;SP;9 550
-6,39;-42,26;FRANCINOPOLIS - PI;FRANCINOPOLIS;PI;68 248
-24,06;-53,84;FRANCISCO ALVES - PR;FRANCISCO ALVES;PR;6 413
-6,62;-42,69;FRANCISCO AYRES - PI;FRANCISCO AYRES;PI;115 901
-16,99;-42,35;FRANCISCO BADARO - MG;FRANCISCO BADARO;MG;17 719
-26,08;-53,05;FRANCISCO BELTRAO - PR;FRANCISCO BELTRAO;PR;7 635
-6,07;-38,11;FRANCISCO DANTAS - RN;FRANCISCO DANTAS;RN;25 899
-17,31;-44,23;FRANCISCO DUMONT - MG;FRANCISCO DUMONT;MG;2 682
-7,33;-40,78;FRANCISCO MACEDO - PI;FRANCISCO MACEDO;PI;7 949
-23,28;-46,74;FRANCISCO MORATO - SP;FRANCISCO MORATO;SP;4 660
-16,47;-43,48;FRANCISCO SA - MG;FRANCISCO SA;MG;18 881
-6,99;-41,13;FRANCISCO SANTOS - PI;FRANCISCO SANTOS;PI;2 393
-17,96;-42;FRANCISCOPOLIS - MG;FRANCISCOPOLIS;MG;24 173
-23,32;-46,72;FRANCO DA ROCHA - SP;FRANCO DA ROCHA;SP;31 431
-3,76;-40,81;FRECHEIRINHA - CE;FRECHEIRINHA;CE;2 428 708
-27,35;-53,39;FREDERICO WESTPHALEN - RS;FREDERICO WESTPHALEN;RS;3 477
-18,06;-41,42;FREI GASPAR - MG;FREI GASPAR;MG;3 455
-18,54;-41,92;FREI INOCENCIO - MG;FREI INOCENCIO;MG;12 640
-18,16;-42,76;FREI LAGONEGRO - MG;FREI LAGONEGRO;MG;4 477
-6,4;-36,45;FREI MARTINHO - PB;FREI MARTINHO;PB;17 294
-7,94;-35,91;FREI MIGUELINHO - PE;FREI MIGUELINHO;PE;16 976
-10,54;-37,53;FREI PAULO - SE;FREI PAULO;SE;3 093
-27,17;-50,8;FREI ROGERIO - SC;FREI ROGERIO;SC;285 415
-20,26;-49,19;FRONTEIRA - MG;FRONTEIRA;MG;4 926
-16,89;-40,92;FRONTEIRA DOS VALES - MG;FRONTEIRA DOS VALES;MG;33 481
-7,08;-40,61;FRONTEIRAS - PI;FRONTEIRAS;PI;352 536
-16,13;-42,53;FRUTA DE LEITE - MG;FRUTA DE LEITE;MG;4 505
-20,02;-48,94;FRUTAL - MG;FRUTAL;MG;8 116
-6,15;-37,84;FRUTUOSO GOMES - RN;FRUTUOSO GOMES;RN;4 412
-19,93;-40,4;FUNDAO - ES;FUNDAO;ES;7 366
-19,36;-44,05;FUNILANDIA - MG;FUNILANDIA;MG;96 666
-21,53;-50,55;GABRIEL MONTEIRO - SP;GABRIEL MONTEIRO;SP;2 700
-7,58;-35,79;GADO BRAVO - PB;GADO BRAVO;PB;4 503
-22,29;-49,55;GALIA - SP;GALIA;SP;2 929
-18,99;-41,53;GALILEIA - MG;GALILEIA;MG;165 139
-5,09;-36,27;GALINHOS - RN;GALINHOS;RN;23 476
-26,45;-52,68;GALVAO - SC;GALVAO;SC;8 237
-8,58;-35,38;GAMELEIRA - PE;GAMELEIRA;PE;5 034
-15,08;-43,12;GAMELEIRAS - MG;GAMELEIRAS;MG;144 849
-13,74;-39,48;GANDU - BA;GANDU;BA;15 657
-8,89;-36,49;GARANHUNS - PE;GARANHUNS;PE;32 627
-9,96;-37,08;GARARU - SE;GARARU;SE;5 640
-22,21;-49,65;GARCA - SP;GARCA;SP;8 226
-29,25;-51,53;GARIBALDI - RS;GARIBALDI;RS;3 391
-28,02;-48,61;GAROPABA - SC;GAROPABA;SC;2 846
-1,93;-47,05;GARRAFAO DO NORTE - PA;GARRAFAO DO NORTE;PA;13 636
-28,18;-55,63;GARRUCHOS - RS;GARRUCHOS;RS;14 530
-26,02;-48,85;GARUVA - SC;GARUVA;SC;2 411
-26,93;-48,95;GASPAR - SC;GASPAR;SC;14 540
-20,79;-50,18;GASTAO VIDIGAL - SP;GASTAO VIDIGAL;SP;4 345
-13,24;-53,08;GAUCHA DO NORTE - MT;GAUCHA DO NORTE;MT;10 259
-27,58;-52,09;GAURAMA - RS;GAURAMA;RS;4 647
-11,47;-39,78;GAVIAO - BA;GAVIAO;BA;58 588
-21,83;-48,49;GAVIAO PEIXOTO - SP;GAVIAO PEIXOTO;SP;4 122
-7,15;-41,36;GEMINIANO - PI;GEMINIANO;PI;18 014
-29,9;-51,76;GENERAL CAMARA - RS;GENERAL CAMARA;RS;4 686
-15,71;-52,75;GENERAL CARNEIRO - MT;GENERAL CARNEIRO;MT;2 763
-26,42;-51,31;GENERAL CARNEIRO - PR;GENERAL CARNEIRO;PR;8 179
-10,68;-36,98;GENERAL MAYNARD - SE;GENERAL MAYNARD;SE;6 380
-20,64;-50,36;GENERAL SALGADO - SP;GENERAL SALGADO;SP;6 222
-4,05;-39,45;GENERAL SAMPAIO - CE;GENERAL SAMPAIO;CE;2 104
-28,43;-52,03;GENTIL - RS;GENTIL;RS;3 210
-11,42;-42,5;GENTIO DO OURO - BA;GENTIO DO OURO;BA;18 214
-21,79;-49,92;GETULINA - SP;GETULINA;SP;3 456
-27,89;-52,22;GETULIO VARGAS - RS;GETULIO VARGAS;RS;4 793
-9,83;-45,34;GILBUES - PI;GILBUES;PI;32 178
-9,88;-36,82;GIRAU DO PONCIANO - AL;GIRAU DO PONCIANO;AL;142 506
-28,02;-54,35;GIRUA - RS;GIRUA;RS;11 096
-16,85;-43,69;GLAUCILANDIA - MG;GLAUCILANDIA;MG;42 110
-21,38;-50,21;GLICERIO - SP;GLICERIO;SP;34 335
-9,33;-38,25;GLORIA - BA;GLORIA;BA;29 959
-22,41;-54,23;GLORIA DE DOURADOS - MS;GLORIA DE DOURADOS;MS;24 703
-8;-35,29;GLORIA DO GOITA - PE;GLORIA DO GOITA;PE;2 688
-15,76;-58,35;GLORIA D'OESTE - MT;GLORIA D'OESTE;MT;18 545
-29,88;-50,76;GLORINHA - RS;GLORINHA;RS;72 570
-1,4;-45,78;GODOFREDO VIANA - MA;GODOFREDO VIANA;MA;3 252
-24,17;-51,92;GODOY MOREIRA - PR;GODOY MOREIRA;PR;8 642
-18,98;-41,22;GOIABEIRA - MG;GOIABEIRA;MG;5 665
-21,53;-43,2;GOIANA - MG;GOIANA;MG;4 360
-7,56;-35;GOIANA - PE;GOIANA;PE;4 702
-16,51;-49,02;GOIANAPOLIS - GO;GOIANAPOLIS;GO;5 445
-18,13;-48,08;GOIANDIRA - GO;GOIANDIRA;GO;7 612
-15,31;-49,11;GOIANESIA - GO;GOIANESIA;GO;11 062
-3,84;-49,09;GOIANESIA DO PARA - PA;GOIANESIA DO PARA;PA;6 037
-16,67;-49,25;GOIANIA - GO;GOIANIA;GO;3 037
-6,26;-35,21;GOIANINHA - RN;GOIANINHA;RN;10 312
-16,49;-49,42;GOIANIRA - GO;GOIANIRA;GO;6 734
-8,77;-48,93;GOIANORTE - TO;GOIANORTE;TO;1 744
-15,93;-50,14;GOIAS - GO;GOIAS;GO;10 884
-7,71;-47,31;GOIATINS - TO;GOIATINS;TO;10 232
-18,01;-49,35;GOIATUBA - GO;GOIATUBA;GO;16 602
-24,18;-53,02;GOIOERE - PR;GOIOERE;PR;10 892
-25,19;-51,99;GOIOXIM - PR;GOIOXIM;PR;36 102
-22,65;-45,85;GONCALVES - MG;GONCALVES;MG;16 013
-5,15;-44,29;GONCALVES DIAS - MA;GONCALVES DIAS;MA;2 928
-14,32;-39,46;GONGOGI - BA;GONGOGI;BA;4 138
-18,82;-42,47;GONZAGA - MG;GONZAGA;MG;15 524
-18,45;-43,74;GOUVEA - MG;GOUVEA;MG;10 444
-18,64;-50,06;GOUVELANDIA - GO;GOUVELANDIA;GO;29 347
-5,02;-44,27;GOVERNADOR ARCHER - MA;GOVERNADOR ARCHER;MA;2 905
-27,31;-48,55;GOVERNADOR CELSO RAMOS - SC;GOVERNADOR CELSO RAMOS;SC;7 658
-5,45;-37,52;GOVERNADOR DIX-SEPT ROSADO - RN;GOVERNADOR DIX-SEPT ROSADO;RN;10 186
-5,74;-47,36;GOVERNADOR EDISON LOBAO - MA;GOVERNADOR EDISON LOBAO;MA;2 977
-5,32;-44,24;GOVERNADOR EUGENIO BARROS - MA;GOVERNADOR EUGENIO BARROS;MA;2 830
-10,52;-62,64;GOVERNADOR JORGE TEIXEIRA - RO;GOVERNADOR JORGE TEIXEIRA;RO;81 055
-5,46;-44,07;GOVERNADOR LUIZ ROCHA - MA;GOVERNADOR LUIZ ROCHA;MA;4 053
-12,6;-39,04;GOVERNADOR MANGABEIRA - BA;GOVERNADOR MANGABEIRA;BA;13 967
-3,42;-45,67;GOVERNADOR NEWTON BELLO - MA;GOVERNADOR NEWTON BELLO;MA;4 973
-2,12;-45,88;GOVERNADOR NUNES FREIRE - MA;GOVERNADOR NUNES FREIRE;MA;73 707
-18,85;-41,94;GOVERNADOR VALADARES - MG;GOVERNADOR VALADARES;MG;26 362
-4,04;-40,75;GRACA - CE;GRACA;CE;1 437 366
-5,41;-44,33;GRACA ARANHA - MA;GRACA ARANHA;MA;26 741
-10,22;-37,19;GRACHO CARDOSO - SE;GRACHO CARDOSO;SE;71 916
-5,81;-46,13;GRAJAU - MA;GRAJAU;MA;4 738
-29,37;-50,87;GRAMADO - RS;GRAMADO;RS;24 071
-27,44;-52,91;GRAMADO DOS LOUREIROS - RS;GRAMADO DOS LOUREIROS;RS;12 433
-29,26;-52,57;GRAMADO XAVIER - RS;GRAMADO XAVIER;RS;35 664
-24,14;-51,5;GRANDES RIOS - PR;GRANDES RIOS;PR;28 437
-7,71;-39,61;GRANITO - PE;GRANITO;PE;6 566
-3,12;-40,82;GRANJA - CE;GRANJA;CE;4 727
-6,88;-39,21;GRANJEIRO - CE;GRANJEIRO;CE;17 206
-16,55;-42,89;GRAO MOGOL - MG;GRAO MOGOL;MG;5 555
-28,18;-49,21;GRAO PARA - SC;GRAO PARA;SC;5 230
-8,2;-35,56;GRAVATA - PE;GRAVATA;PE;11 331
-29,94;-50,99;GRAVATAI - RS;GRAVATAI;RS;4 390
-28,33;-49,03;GRAVATAL - SC;GRAVATAL;SC;10 231
-3,91;-40,38;GROAIRAS - CE;GROAIRAS;CE;16 915
-4,98;-37,15;GROSSOS - RN;GROSSOS;RN;11 938
-18,49;-47,72;GRUPIARA - MG;GRUPIARA;MG;18 411
-28,54;-51,69;GUABIJU - RS;GUABIJU;RS;13 930
-27,08;-48,98;GUABIRUBA - SC;GUABIRUBA;SC;8 001
-20,77;-41,67;GUACUI - ES;GUACUI;ES;11 009
-6,78;-43,56;GUADALUPE - PI;GUADALUPE;PI;7 063
-30,11;-51,32;GUAIBA - RS;GUAIBA;RS;20 605
-21,62;-49,79;GUAICARA - SP;GUAICARA;SP;10 713
-21,91;-49,89;GUAIMBE - SP;GUAIMBE;SP;23 128
-24,08;-54,25;GUAIRA - PR;GUAIRA;PR;257 171
-20,31;-48,31;GUAIRA - SP;GUAIRA;SP;13 801
-22,93;-52,68;GUAIRACA - PR;GUAIRACA;PR;6 023
-4,04;-38,63;GUAIUBA - CE;GUAIUBA;CE;5 834
